production_id,product_id,batch_id,printer_id,start_datetime,end_datetime,qty_produced_units,qty_rejected_units,rejection_rate_pct,operator_id
PROD01686,PR001,BT0147,P004,2023-12-07 00:09:52,2023-12-07 02:50:40,16,0,4,OP09
PROD01687,PR006,BT0151,P003,2023-12-27 20:40:44,2023-12-27 22:46:44,16,0,2,OP03
PROD01688,PR003,BT0006,P002,2023-12-28 00:30:57,2023-12-28 02:56:09,19,0,4,OP06
PROD01689,PR005,BT0095,P002,2023-12-07 17:37:26,2023-12-07 23:34:26,15,0,5,OP04
PROD01690,PR007,BT0070,P004,2023-12-06 16:18:19,2023-12-06 18:41:07,14,0,5,OP06
PROD01691,PR004,BT0057,P002,2023-12-21 18:31:41,2023-12-21 22:23:53,15,1,7,OP08
PROD01692,PR004,BT0089,P002,2023-12-10 17:14:19,2023-12-11 00:07:43,27,1,6,OP07
PROD01693,PR004,BT0154,P003,2023-12-09 07:40:28,2023-12-09 14:42:52,42,2,5,OP07
PROD01694,PR001,BT0106,P004,2023-12-26 12:40:38,2023-12-26 19:22:02,40,0,2,OP09
PROD01695,PR005,BT0007,P002,2023-12-25 06:00:13,2023-12-25 09:28:25,9,0,7,OP06
PROD01696,PR005,BT0152,P002,2023-12-16 21:38:22,2023-12-17 05:23:22,20,1,6,OP05
PROD01697,PR005,BT9381,P001,2023-12-17 17:06:41,2023-12-17 21:57:41,12,0,4,OP02
PROD01698,PR004,BT0119,P005,2023-12-06 18:47:59,2023-12-07 01:01:11,62,1,2,OP05
PROD01699,PR002,BT0051,P002,2023-12-25 21:15:02,2023-12-26 00:42:38,18,0,4,OP10
PROD01700,PR006,BT0180,P001,2023-12-01 00:29:19,2023-12-01 05:43:07,27,1,5,OP11
PROD01701,PR005,BT0059,P001,2023-12-13 17:19:46,2023-12-14 00:21:34,18,0,4,OP09
PROD01702,PR003,BT0122,P002,2023-12-14 02:41:33,2023-12-14 10:30:45,62,3,6,OP01
PROD01703,PR002,BT0115,P004,2023-12-11 16:54:47,2023-12-12 00:31:23,60,3,5,OP01
PROD01704,PR001,BT9688,P003,2023-12-15 23:03:17,2023-12-16 02:50:05,22,1,5,OP12
PROD01705,PR004,BT9166,P003,2023-12-06 14:13:22,2023-12-06 18:40:22,26,0,2,OP01
PROD01706,PR005,BT0099,P004,2023-12-17 14:52:30,2023-12-17 19:25:30,18,0,5,OP04
PROD01707,PR007,BT0005,P005,2023-12-27 04:08:09,2023-12-27 07:02:09,29,0,2,OP03
PROD01708,PR005,BT0093,P005,2023-12-17 01:06:29,2023-12-17 07:11:17,40,1,4,OP06
PROD01709,PR007,BT0140,P005,2023-12-06 00:11:10,2023-12-06 07:24:58,72,2,4,OP09
PROD01710,PR005,BT9002,P005,2023-12-28 20:22:00,2023-12-29 02:03:24,37,1,3,OP11
PROD01711,PR002,BT0131,P002,2023-12-05 04:33:48,2023-12-05 12:06:48,40,1,3,OP08
PROD01712,PR006,BT0155,P005,2023-12-02 00:55:05,2023-12-02 07:55:05,93,6,7,OP04
PROD01713,PR007,BT0052,P003,2023-12-22 02:06:50,2023-12-22 04:47:02,16,0,4,OP06
PROD01714,PR006,BT0113,P004,2023-12-17 18:41:13,2023-12-18 01:25:37,53,4,8,OP03
PROD01715,PR005,BT0051,P002,2023-12-19 02:20:24,2023-12-19 07:19:12,13,0,5,OP03
PROD01716,PR006,BT0170,P005,2023-12-11 03:15:14,2023-12-11 08:54:50,75,1,2,OP02
PROD01717,PR005,BT0040,P004,2023-12-09 09:24:02,2023-12-09 12:43:14,13,0,6,OP09
PROD01718,PR002,BT0142,P003,2023-12-24 19:51:20,2023-12-25 03:15:56,59,2,5,OP10
PROD01719,PR001,BT0116,P004,2023-12-02 16:06:38,2023-12-02 19:57:38,23,1,6,OP02
PROD01720,PR001,BT0150,P005,2023-12-14 23:23:07,2023-12-15 04:46:31,53,3,6,OP09
PROD01721,PR007,BT0072,P002,2023-12-06 21:56:28,2023-12-07 02:52:16,19,1,6,OP02
PROD01722,PR004,BT0129,P001,2023-12-20 20:23:32,2023-12-21 02:01:56,22,0,2,OP02
PROD01723,PR004,BT0003,P004,2023-12-02 03:01:10,2023-12-02 05:01:10,12,0,8,OP04
PROD01724,PR002,BT0071,P003,2023-12-26 15:04:55,2023-12-26 22:48:07,61,0,1,OP09
PROD01725,PR002,BT0176,P002,2023-12-26 02:07:46,2023-12-26 06:35:58,23,0,4,OP01
PROD01726,PR001,BT0081,P003,2023-12-19 03:18:58,2023-12-19 06:53:46,21,0,2,OP08
PROD01727,PR006,BT0180,P005,2023-12-08 02:42:40,2023-12-08 07:15:04,60,2,4,OP09
PROD01728,PR004,BT0065,P003,2023-12-17 14:36:47,2023-12-17 21:01:59,38,1,3,OP10
PROD01729,PR006,BT0074,P003,2023-12-22 18:51:38,2023-12-23 01:00:02,49,0,1,OP01
PROD01730,PR005,BT0158,P005,2023-12-19 10:08:49,2023-12-19 17:44:49,50,3,6,OP07
PROD01731,PR001,BT0082,P003,2023-12-11 17:19:49,2023-12-11 23:05:25,34,2,7,OP03
PROD01732,PR006,BT0047,P005,2023-12-01 20:44:54,2023-12-02 02:13:42,73,3,5,OP06
PROD01733,PR006,BT0098,P005,2023-12-09 07:31:44,2023-12-09 10:52:44,44,0,1,OP05
PROD01734,PR006,BT0124,P004,2023-12-07 20:54:15,2023-12-08 01:12:51,34,0,2,OP04
PROD01735,PR004,BT0113,P005,2023-12-04 11:31:17,2023-12-04 18:42:05,71,4,7,OP10
PROD01736,PR006,BT0085,P002,2023-12-07 18:45:26,2023-12-08 01:50:50,37,1,3,OP05
PROD01737,PR005,BT0089,P004,2023-12-26 10:01:44,2023-12-26 12:45:32,10,0,2,OP06
PROD01738,PR003,BT0077,P005,2023-12-13 02:06:26,2023-12-13 04:35:50,49,0,2,OP01
PROD01739,PR002,BT0011,P004,2023-12-06 08:25:44,2023-12-06 13:58:08,44,2,6,OP01
PROD01740,PR002,BT0031,P004,2023-12-22 04:24:34,2023-12-22 10:05:22,45,1,3,OP11
PROD01741,PR001,BT0132,P003,2023-12-03 06:45:19,2023-12-03 12:53:07,36,1,3,OP06
PROD01742,PR001,BT0080,P002,2023-12-22 02:46:33,2023-12-22 05:58:33,12,0,4,OP01
PROD01743,PR005,BT0116,P002,2023-12-09 17:41:51,2023-12-09 22:30:27,12,0,6,OP01
PROD01744,PR007,BT0072,P004,2023-12-18 07:58:28,2023-12-18 13:51:16,35,1,5,OP07
PROD01745,PR005,BT9037,P005,2023-12-09 12:36:08,2023-12-09 17:12:44,30,2,7,OP11
PROD01746,PR001,BT0170,P004,2023-12-08 10:25:46,2023-12-08 16:05:58,34,1,4,OP06
PROD01747,PR002,BT0113,P005,2024-01-11 00:45:54,2024-01-11 06:43:30,79,1,2,OP09
PROD01748,PR003,BT0037,P001,2024-01-12 20:50:12,2024-01-13 02:38:12,46,2,5,OP02
PROD01749,PR001,BT0031,P004,2024-01-03 05:02:43,2024-01-03 07:18:55,13,0,5,OP10
PROD01750,PR004,BT0034,P005,2024-01-26 00:54:13,2024-01-26 03:48:13,29,1,4,OP06
PROD01751,PR005,BT0032,P004,2024-01-10 04:19:59,2024-01-10 09:05:35,19,0,3,OP02
PROD01752,PR002,BT0001,P003,2024-01-04 12:43:30,2024-01-04 20:23:42,61,3,5,OP03
PROD01753,PR007,BT0033,P003,2024-01-16 00:00:15,2024-01-16 06:51:15,41,2,7,OP04
PROD01754,PR005,BT0117,P001,2024-01-10 05:41:29,2024-01-10 12:32:29,18,1,8,OP05
PROD01755,PR004,BT0113,P003,2024-01-19 01:57:55,2024-01-19 04:54:55,17,1,8,OP04
PROD01756,PR004,BT0093,P003,2024-01-18 18:43:31,2024-01-19 02:34:31,47,2,5,OP06
PROD01757,PR003,BT0160,P002,2024-01-26 22:39:15,2024-01-27 02:29:03,30,2,7,OP07
PROD01758,PR002,BT0089,P003,2024-01-26 06:16:49,2024-01-26 12:25:49,49,0,2,OP10
PROD01759,PR004,BT0069,P005,2024-01-22 23:02:25,2024-01-23 03:02:25,40,2,7,OP03
PROD01760,PR004,BT0005,P005,2024-01-16 00:20:29,2024-01-16 06:58:53,66,0,1,OP06
PROD01761,PR007,BT0107,P002,2024-01-17 02:37:26,2024-01-17 05:42:14,12,0,6,OP12
PROD01762,PR003,BT0030,P004,2024-01-09 08:25:28,2024-01-09 11:26:40,36,0,1,OP10
PROD01763,PR003,BT0027,P002,2024-01-12 17:26:13,2024-01-12 20:38:13,25,0,3,OP02
PROD01764,PR006,BT0116,P002,2024-01-04 07:34:37,2024-01-04 12:44:49,27,0,2,OP07
PROD01765,PR002,BT0162,P003,2024-01-01 06:02:33,2024-01-01 12:22:57,50,1,2,OP10
PROD01766,PR005,BT0162,P003,2024-01-26 10:22:40,2024-01-26 16:53:52,26,1,4,OP11
PROD01767,PR007,BT0165,P005,2024-01-12 23:32:05,2024-01-13 05:15:53,57,1,2,OP12
PROD01768,PR005,BT0033,P004,2024-01-11 10:56:10,2024-01-11 16:21:58,21,1,7,OP12
PROD01769,PR007,BT0114,P004,2024-01-27 19:32:19,2024-01-28 02:43:43,43,1,3,OP03
PROD01770,PR002,BT0114,P004,2024-01-24 02:53:38,2024-01-24 05:27:50,20,0,2,OP02
PROD01771,PR002,BT0159,P002,2024-01-26 00:12:42,2024-01-26 02:46:18,13,0,3,OP07
PROD01772,PR004,BT0049,P001,2024-01-28 21:25:23,2024-01-29 01:40:59,17,0,4,OP09
PROD01773,PR003,BT0167,P002,2024-01-10 22:14:30,2024-01-11 01:16:18,24,0,1,OP04
PROD01774,PR007,BT0024,P003,2024-01-24 17:13:38,2024-01-25 01:08:14,47,1,3,OP09
PROD01775,PR006,BT0100,P003,2024-01-03 18:50:51,2024-01-04 01:22:39,52,2,5,OP07
PROD01776,PR005,BT0051,P003,2024-01-11 18:32:28,2024-01-11 23:52:16,21,0,1,OP01
PROD01777,PR003,BT0025,P003,2024-01-10 09:46:47,2024-01-10 16:54:35,85,2,3,OP11
PROD01778,PR005,BT0164,P004,2024-01-14 05:07:52,2024-01-14 09:16:16,16,0,4,OP06
PROD01779,PR006,BT0126,P003,2024-01-15 23:19:14,2024-01-16 03:39:38,34,0,2,OP08
PROD01780,PR005,BT0064,P003,2024-01-18 22:17:40,2024-01-19 05:26:40,28,1,5,OP09
PROD01781,PR004,BT0169,P002,2024-01-07 18:16:57,2024-01-08 00:52:21,26,1,7,OP11
PROD01782,PR003,BT0039,P003,2024-01-26 06:51:35,2024-01-26 10:34:11,44,1,3,OP05
PROD01783,PR007,BT0060,P002,2024-01-25 22:00:36,2024-01-26 02:31:12,18,0,4,OP05
PROD01784,PR007,BT0071,P005,2024-01-16 21:11:13,2024-01-17 00:17:13,31,2,7,OP08
PROD01785,PR004,BT0038,P003,2024-01-18 04:22:42,2024-01-18 08:44:18,26,1,4,OP11
PROD01786,PR001,BT0021,P001,2024-01-02 07:10:02,2024-01-02 15:04:02,31,1,6,OP02
PROD01787,PR002,BT0139,P001,2024-01-02 15:47:41,2024-01-02 23:11:41,39,1,4,OP02
PROD01788,PR001,BT0012,P004,2024-01-19 20:13:22,2024-01-20 01:35:34,32,0,2,OP04
PROD01789,PR006,BT0027,P001,2024-01-06 13:11:48,2024-01-06 20:25:36,38,2,7,OP08
PROD01790,PR005,BT0073,P005,2024-01-15 07:18:26,2024-01-15 14:07:38,45,1,3,OP05
PROD01791,PR004,BT0099,P001,2024-01-04 22:03:13,2024-01-05 03:17:01,20,1,6,OP02
PROD01792,PR003,BT0149,P001,2024-01-05 16:54:20,2024-01-05 19:54:56,24,0,1,OP07
PROD01793,PR002,BT0035,P004,2024-01-27 10:21:57,2024-01-27 18:12:21,62,3,6,OP07
PROD01794,PR002,BT0117,P005,2024-01-18 01:02:01,2024-01-18 04:30:13,46,2,5,OP08
PROD01795,PR006,BT0090,P003,2024-01-13 02:39:56,2024-01-13 08:42:56,48,0,1,OP09
PROD01796,PR004,BT0156,P003,2024-01-28 01:14:21,2024-01-28 05:09:33,23,0,4,OP07
PROD01797,PR004,BT0009,P002,2024-01-01 02:00:55,2024-01-01 04:41:07,10,0,5,OP01
PROD01798,PR005,BT0033,P005,2024-01-10 22:36:01,2024-01-11 06:14:25,50,1,3,OP05
PROD01799,PR007,BT0130,P005,2024-01-13 08:00:34,2024-01-13 11:46:46,37,2,6,OP11
PROD01800,PR005,BT0025,P003,2024-01-20 03:43:39,2024-01-20 08:34:03,19,0,3,OP01
PROD01801,PR002,BT0125,P001,2024-01-21 10:46:24,2024-01-21 14:48:48,21,0,3,OP04
PROD01802,PR001,BT0021,P001,2024-01-14 02:45:41,2024-01-14 08:46:17,24,1,6,OP10
PROD01803,PR007,BT0100,P004,2024-01-25 08:57:51,2024-01-25 11:06:15,12,0,7,OP07
PROD01804,PR006,BT9403,P003,2024-01-18 23:22:28,2024-01-19 02:42:52,26,0,1,OP11
PROD01805,PR002,BT0063,P005,2024-01-20 03:46:10,2024-01-20 07:53:22,54,1,2,OP08
PROD01806,PR003,BT0056,P003,2024-01-11 08:46:14,2024-01-11 12:50:26,48,1,4,OP03
PROD01807,PR006,BT0114,P002,2024-01-18 16:54:31,2024-01-18 19:38:55,14,0,4,OP09
PROD01808,PR001,BT0029,P002,2024-01-25 03:41:04,2024-01-25 07:32:04,15,0,5,OP08
PROD01809,PR001,BT0096,P005,2024-01-18 12:37:56,2024-01-18 17:32:32,49,2,6,OP12
PROD01810,PR006,BT0073,P002,2024-01-06 04:22:55,2024-01-06 06:32:31,11,0,7,OP07
PROD01811,PR003,BT0151,P003,2024-01-24 11:43:18,2024-01-24 16:43:18,60,1,2,OP01
PROD01812,PR003,BT0120,P002,2024-01-03 00:39:38,2024-01-03 06:18:02,45,2,5,OP11
PROD01813,PR005,BT0001,P004,2024-01-15 13:29:26,2024-01-15 19:45:38,25,1,4,OP05
PROD01814,PR003,BT0143,P003,2024-01-21 17:50:57,2024-01-22 01:20:21,89,2,3,OP01
PROD01815,PR007,BT0056,P005,2024-01-23 13:46:57,2024-01-23 19:58:57,62,2,4,OP02
PROD01816,PR001,BT0171,P004,2024-01-20 14:48:27,2024-01-20 17:38:15,16,0,5,OP12
PROD01817,PR006,BT9812,P002,2024-01-15 22:58:24,2024-01-16 04:52:24,31,1,6,OP07
PROD01818,PR001,BT0115,P004,2024-01-16 21:55:35,2024-01-17 02:00:23,24,0,2,OP05
PROD01819,PR002,BT0089,P002,2024-01-02 11:58:12,2024-01-02 19:25:48,39,2,6,OP07
PROD01820,PR006,BT0145,P001,2024-01-25 15:07:42,2024-01-25 17:28:42,12,0,8,OP05
PROD01821,PR002,BT0046,P004,2024-01-02 02:12:35,2024-01-02 07:33:35,42,2,6,OP04
PROD01822,PR007,BT0157,P002,2024-01-26 05:52:02,2024-01-26 12:40:38,27,1,6,OP05
PROD01823,PR004,BT0009,P004,2024-01-09 11:39:45,2024-01-09 19:24:45,46,0,1,OP10
PROD01824,PR002,BT0145,P003,2024-01-13 11:07:40,2024-01-13 17:09:28,48,1,4,OP02
PROD01825,PR005,BT0162,P002,2024-01-18 00:49:43,2024-01-18 04:49:07,10,0,2,OP04
PROD01826,PR004,BT0033,P003,2024-01-19 23:25:34,2024-01-20 06:49:34,44,0,2,OP08
PROD01827,PR006,BT0171,P004,2024-01-14 10:44:22,2024-01-14 14:35:58,30,0,1,OP01
PROD01828,PR007,BT0049,P004,2024-01-27 04:48:33,2024-01-27 09:17:57,26,1,4,OP07
PROD01829,PR007,BT0102,P002,2024-01-01 12:57:31,2024-01-01 18:00:31,20,1,7,OP11
PROD01830,PR003,BT0008,P001,2024-01-16 00:51:23,2024-01-16 05:16:35,35,1,5,OP11
PROD01831,PR001,BT0069,P004,2024-01-20 23:34:47,2024-01-21 02:02:23,14,0,6,OP08
PROD01832,PR004,BT0054,P002,2024-01-17 14:40:37,2024-01-17 21:54:25,28,0,3,OP05
PROD01833,PR002,BT0064,P006,2024-02-08 13:00:07,2024-02-08 17:18:07,57,3,6,OP11
PROD01834,PR006,BT0049,P006,2024-02-06 23:05:33,2024-02-07 03:19:21,56,1,3,OP05
PROD01835,PR003,BT0065,P003,2024-02-01 03:50:42,2024-02-01 10:06:54,75,3,5,OP10
PROD01836,PR003,BT0082,P005,2024-02-22 09:04:42,2024-02-22 16:00:30,138,8,6,OP03
PROD01837,PR004,BT0100,P003,2024-02-13 02:47:30,2024-02-13 06:24:06,21,1,6,OP01
PROD01838,PR005,BT0045,P003,2024-02-11 08:58:46,2024-02-11 12:46:10,15,0,3,OP03
PROD01839,PR007,BT0182,P001,2024-02-14 15:26:31,2024-02-14 21:37:19,24,1,7,OP01
PROD01840,PR007,BT0027,P001,2024-02-27 15:35:56,2024-02-27 23:16:44,30,0,1,OP01
PROD01841,PR001,BT0147,P003,2024-02-13 20:18:07,2024-02-14 02:36:43,37,1,4,OP11
PROD01842,PR004,BT0103,P006,2024-02-02 15:38:47,2024-02-02 21:32:11,58,1,2,OP04
PROD01843,PR001,BT0169,P001,2024-02-16 10:47:04,2024-02-16 15:30:16,18,0,4,OP12
PROD01844,PR004,BT0123,P003,2024-02-13 07:44:15,2024-02-13 11:45:27,24,0,3,OP11
PROD01845,PR006,BT0173,P005,2024-02-13 13:12:31,2024-02-13 19:34:43,84,5,7,OP11
PROD01846,PR002,BT0037,P003,2024-02-17 20:23:40,2024-02-18 00:15:52,30,0,1,OP01
PROD01847,PR007,BT0171,P004,2024-02-25 08:47:57,2024-02-25 13:08:57,26,0,1,OP03
PROD01848,PR003,BT0047,P003,2024-02-11 10:02:43,2024-02-11 15:20:07,63,4,7,OP03
PROD01849,PR001,BT0044,P001,2024-02-04 23:41:15,2024-02-05 05:25:39,22,1,6,OP05
PROD01850,PR005,BT0022,P004,2024-02-13 23:01:28,2024-02-14 01:04:28,8,0,6,OP11
PROD01851,PR004,BT0052,P005,2024-02-22 02:54:40,2024-02-22 06:24:40,35,1,3,OP02
PROD01852,PR001,BT0013,P005,2024-02-01 21:34:21,2024-02-02 05:20:33,77,3,4,OP11
PROD01853,PR002,BT0074,P004,2024-02-26 20:24:51,2024-02-26 22:45:15,18,0,2,OP12
PROD01854,PR007,BT0038,P003,2024-02-07 21:50:12,2024-02-08 01:33:24,22,0,3,OP02
PROD01855,PR001,BT0120,P004,2024-02-05 09:02:48,2024-02-05 11:38:12,15,0,6,OP05
PROD01856,PR002,BT9238,P001,2024-02-24 15:52:12,2024-02-24 22:37:12,36,0,1,OP07
PROD01857,PR003,BT0113,P002,2024-02-23 18:33:53,2024-02-23 20:37:29,16,0,6,OP01
PROD01858,PR003,BT0059,P001,2024-02-20 13:37:56,2024-02-20 18:45:44,41,1,4,OP06
PROD01859,PR003,BT0040,P003,2024-02-19 17:37:52,2024-02-19 21:36:04,47,2,6,OP05
PROD01860,PR006,BT0154,P003,2024-02-11 12:59:20,2024-02-11 15:26:56,19,0,1,OP01
PROD01861,PR007,BT0095,P005,2024-02-14 07:48:53,2024-02-14 14:34:29,67,0,1,OP08
PROD01862,PR002,BT0049,P005,2024-02-20 17:42:43,2024-02-21 01:13:19,100,7,7,OP06
PROD01863,PR001,BT0104,P004,2024-02-15 17:35:26,2024-02-15 23:34:50,35,2,7,OP03
PROD01864,PR007,BT0167,P001,2024-02-10 07:28:47,2024-02-10 13:35:23,24,1,5,OP04
PROD01865,PR003,BT0034,P001,2024-02-07 00:20:25,2024-02-07 02:35:25,18,1,7,OP02
PROD01866,PR005,BT0147,P001,2024-02-09 03:52:36,2024-02-09 08:54:24,13,0,1,OP11
PROD01867,PR001,BT0141,P006,2024-02-17 20:21:03,2024-02-17 23:18:39,29,0,2,OP04
PROD01868,PR007,BT0081,P003,2024-02-16 16:23:36,2024-02-16 20:15:48,23,1,5,OP06
PROD01869,PR005,BT0028,P003,2024-02-28 06:49:00,2024-02-28 13:08:12,25,0,3,OP09
PROD01870,PR003,BT0119,P006,2024-02-18 12:25:37,2024-02-18 15:17:49,57,3,6,OP07
PROD01871,PR005,BT0063,P001,2024-02-12 11:50:15,2024-02-12 14:59:15,8,0,6,OP11
PROD01872,PR002,BT0067,P005,2024-02-02 07:16:50,2024-02-02 12:09:38,65,4,7,OP05
PROD01873,PR005,BT0075,P004,2024-02-10 12:25:12,2024-02-10 15:10:12,11,0,7,OP01
PROD01874,PR003,BT0085,P005,2024-02-01 10:09:49,2024-02-01 15:19:25,103,6,6,OP03
PROD01875,PR001,BT0046,P006,2024-02-04 00:28:35,2024-02-04 05:17:11,48,2,5,OP07
PROD01876,PR006,BT9569,P001,2024-02-26 18:11:31,2024-02-26 23:27:43,28,1,5,OP05
PROD01877,PR005,BT0075,P004,2024-02-16 00:49:33,2024-02-16 08:05:09,29,2,7,OP03
PROD01878,PR002,BT0158,P006,2024-02-26 10:23:15,2024-02-26 13:22:03,39,2,6,OP12
PROD01879,PR007,BT0165,P001,2024-02-14 17:11:36,2024-02-14 19:21:12,8,0,5,OP08
PROD01880,PR003,BT0165,P001,2024-02-13 13:40:43,2024-02-13 19:46:43,48,3,8,OP09
PROD01881,PR002,BT9036,P003,2024-02-13 02:12:37,2024-02-13 09:45:37,60,0,1,OP03
PROD01882,PR002,BT0079,P006,2024-02-26 00:53:58,2024-02-26 05:17:58,58,3,6,OP09
PROD01883,PR001,BT0034,P004,2024-02-28 19:24:50,2024-02-28 22:47:02,20,1,6,OP12
PROD01884,PR001,BT0032,P006,2024-02-02 04:47:27,2024-02-02 12:13:51,74,5,7,OP07
PROD01885,PR005,BT0118,P002,2024-02-15 21:14:55,2024-02-16 02:32:19,14,0,5,OP05
PROD01886,PR002,BT0124,P005,2024-02-20 16:00:00,2024-02-20 20:28:12,59,3,6,OP08
PROD01887,PR003,BT0077,P004,2024-02-20 11:03:52,2024-02-20 17:39:52,79,3,4,OP12
PROD01888,PR002,BT0022,P001,2024-02-08 01:04:48,2024-02-08 03:22:48,12,0,5,OP05
PROD01889,PR001,BT0007,P001,2024-02-28 13:07:02,2024-02-28 17:13:38,16,0,3,OP08
PROD01890,PR003,BT0018,P001,2024-02-06 16:29:25,2024-02-06 19:40:49,25,1,4,OP11
PROD01891,PR007,BT0069,P005,2024-02-09 18:34:12,2024-02-10 00:32:24,59,1,3,OP10
PROD01892,PR004,BT0083,P006,2024-02-22 10:35:48,2024-02-22 17:16:00,66,3,6,OP09
PROD01893,PR003,BT0086,P006,2024-02-17 03:29:30,2024-02-17 07:06:42,72,0,1,OP08
PROD01894,PR003,BT0019,P001,2024-02-12 09:40:15,2024-02-12 15:11:27,44,0,1,OP09
PROD01895,PR003,BT0055,P002,2024-02-06 18:51:25,2024-02-06 22:26:13,28,2,8,OP10
PROD01896,PR004,BT0151,P005,2024-02-12 15:53:29,2024-02-12 21:24:05,55,1,2,OP12
PROD01897,PR006,BT0118,P005,2024-02-21 16:32:51,2024-02-21 21:56:15,71,2,4,OP06
PROD01898,PR007,BT0018,P002,2024-02-14 01:20:33,2024-02-14 04:44:33,13,0,7,OP06
PROD01899,PR007,BT0159,P003,2024-02-11 11:21:03,2024-02-11 14:49:15,20,1,5,OP05
PROD01900,PR002,BT0157,P006,2024-02-05 22:00:55,2024-02-06 04:45:19,89,2,3,OP11
PROD01901,PR006,BT0134,P006,2024-02-16 02:57:38,2024-02-16 09:55:50,92,6,7,OP10
PROD01902,PR003,BT0073,P006,2024-02-19 19:48:22,2024-02-20 01:33:58,115,6,6,OP07
PROD01903,PR006,BT0041,P004,2024-02-13 17:58:38,2024-02-13 23:39:26,45,2,5,OP02
PROD01904,PR006,BT0020,P006,2024-02-05 08:31:07,2024-02-05 13:46:07,70,4,7,OP03
PROD01905,PR007,BT0064,P003,2024-02-20 07:54:25,2024-02-20 15:46:37,47,3,7,OP11
PROD01906,PR004,BT0058,P005,2024-02-13 19:51:45,2024-02-13 22:19:21,24,1,7,OP07
PROD01907,PR005,BT0174,P001,2024-02-21 11:09:44,2024-02-21 17:21:08,16,1,7,OP06
PROD01908,PR006,BT0018,P002,2024-02-18 01:27:10,2024-02-18 08:22:22,36,0,2,OP07
PROD01909,PR002,BT0101,P002,2024-02-16 03:03:44,2024-02-16 06:37:20,18,1,7,OP09
PROD01910,PR003,BT0015,P006,2024-02-12 02:48:44,2024-02-12 09:10:20,127,10,8,OP11
PROD01911,PR006,BT0020,P003,2024-02-04 09:49:54,2024-02-04 12:49:18,23,0,4,OP04
PROD01912,PR003,BT0052,P002,2024-02-27 01:22:06,2024-02-27 05:55:42,36,2,6,OP11
PROD01913,PR004,BT0159,P005,2024-02-03 06:36:07,2024-02-03 10:06:07,35,2,8,OP09
PROD01914,PR001,BT0164,P006,2024-02-06 16:27:22,2024-02-06 21:42:58,52,3,7,OP04
PROD01915,PR005,BT0033,P006,2024-02-06 07:24:40,2024-02-06 15:24:04,53,2,4,OP01
PROD01916,PR005,BT0020,P003,2024-02-19 07:18:58,2024-02-19 15:18:22,31,1,4,OP03
PROD01917,PR001,BT0051,P001,2024-02-27 11:12:08,2024-02-27 18:18:08,28,0,3,OP10
PROD01918,PR007,BT0166,P002,2024-02-21 11:05:42,2024-02-21 15:03:18,15,0,2,OP07
PROD01919,PR006,BT0022,P006,2024-02-04 19:49:34,2024-02-05 00:56:10,68,3,5,OP09
PROD01920,PR002,BT0170,P003,2024-02-13 16:50:48,2024-02-14 00:49:00,63,3,5,OP05
PROD01921,PR004,BT0036,P002,2024-02-12 08:02:20,2024-02-12 11:47:56,15,1,7,OP09
PROD01922,PR004,BT0042,P004,2024-02-28 07:31:48,2024-02-28 13:44:24,37,1,4,OP05
PROD01923,PR007,BT0061,P006,2024-02-23 13:30:11,2024-02-23 17:42:11,42,1,4,OP02
PROD01924,PR005,BT0018,P003,2024-02-05 02:00:39,2024-02-05 08:14:27,24,1,8,OP08
PROD01925,PR003,BT0093,P003,2024-02-11 10:47:15,2024-02-11 13:36:27,33,1,4,OP06
PROD01926,PR005,BT0164,P002,2024-02-03 01:03:41,2024-02-03 03:47:29,7,0,7,OP08
PROD01927,PR002,BT0123,P003,2024-02-20 01:22:02,2024-02-20 06:29:14,40,2,6,OP05
PROD01928,PR001,BT0160,P002,2024-02-20 05:21:35,2024-02-20 08:50:59,13,0,6,OP02
PROD01929,PR004,BT0101,P001,2024-02-12 07:37:26,2024-02-12 11:14:02,14,0,7,OP12
PROD01930,PR002,BT0172,P005,2024-02-09 09:29:24,2024-02-09 16:42:36,96,1,2,OP05
PROD01931,PR006,BT9460,P006,2024-02-25 18:50:41,2024-02-25 22:30:53,48,2,6,OP04
PROD01932,PR001,BT0094,P001,2024-02-05 19:56:37,2024-02-06 01:22:25,21,0,2,OP01
PROD01933,PR007,BT0021,P002,2024-02-20 09:13:26,2024-02-20 16:38:38,29,2,7,OP06
PROD01934,PR004,BT0058,P005,2024-02-03 01:07:01,2024-02-03 03:26:13,23,0,2,OP08
PROD01935,PR001,BT0082,P005,2024-02-06 03:51:40,2024-02-06 07:29:28,36,0,2,OP03
PROD01936,PR003,BT0036,P006,2024-02-24 13:18:49,2024-02-24 17:59:01,93,3,4,OP09
PROD01937,PR007,BT0079,P001,2024-02-03 00:45:47,2024-02-03 06:16:59,22,0,1,OP11
PROD01938,PR006,BT0170,P005,2024-02-27 14:44:34,2024-02-27 20:25:22,75,2,3,OP07
PROD01939,PR005,BT0157,P003,2024-02-28 12:50:33,2024-02-28 17:34:57,18,1,7,OP02
PROD01940,PR002,BT0011,P006,2024-02-02 23:31:14,2024-02-03 04:22:14,64,3,6,OP08
PROD01941,PR001,BT0036,P001,2024-02-01 13:55:04,2024-02-01 17:02:52,12,0,6,OP09
PROD01942,PR005,BT0121,P001,2024-02-18 15:40:06,2024-02-18 19:32:54,10,0,2,OP03
PROD01943,PR002,BT0065,P004,2024-02-10 04:42:51,2024-02-10 07:25:27,21,0,2,OP07
